Youtube,Link,ProjectName,Developer,AreaName,PropertyType,StartingPrice,ImageLink,"Lat,Lng",Language,Tours,PDF,RedSticker,Green Sticker,New/Hot,Free Sticker,Tags,LifeStyle,Handover,Payment Plan,Bedrooms,LinkRu,LinkAr
N/A,https://opr.ae/projects/apartments-in-terra-heights-in-emaar-expo-living-expo-city-dubai,Terra Heights,Emaar,Expo City Dubai,Apartments,1500000,https://cdn.opr.ae/upload/photo/Terra%20Heghts.jpg,"24.961155, 55.151198",EN,N/A,https://cdn.opr.ae/upload/brochures/TERRA_HEIGHTS_XL_BROCHURE.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q1 2029,80/20 Payment Plan,"1BR, 2BR",https://opr.ae/ru/projects/apartments-in-terra-heights-in-emaar-expo-living-expo-city-dubai,https://opr.ae/ar/projects/apartments-in-terra-heights-in-emaar-expo-living-expo-city-dubai
N/A,https://opr.ae/projects/apartments-townhouses-and-a-penthouse-on-al-reem-island,Canal by M,Gefinor,Al Reem Island (Abu Dhabi Emirate),"Apartments, Townhouses, Penthouses",2600000,https://cdn.opr.ae/upload/photo/Canal%20by%20M.jpg,"24.498571, 54.409176",EN,N/A,https://cdn.opr.ae/upload/brochures/Canal%20By%20M%20-%20E%20Brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q3 2026,30/70 Payment Plan,"2BR, 3BR, 4BR",https://opr.ae/ru/projects/apartments-townhouses-and-a-penthouse-on-al-reem-island,https://opr.ae/ar/projects/apartments-townhouses-and-a-penthouse-on-al-reem-island
N/A,https://opr.ae/projects/villas-in-neptune-in-riyadh-ksa,Neptune,DarGlobal,Riyadh,Villas,2800000,https://cdn.opr.ae/upload/photo/NEPTUNE.jpg,"24.843010, 46.737929",EN,N/A,https://cdn.opr.ae/upload/brochures/Neptune_Brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,Green Nature Living,Q2 2027,20/80 Payment Plan,5BR,https://opr.ae/ru/projects/villas-in-neptune-in-riyadh-ksa,https://opr.ae/ar/projects/villas-in-neptune-in-riyadh-ksa
N/A,https://opr.ae/projects/villas-and-mansions-in-knightsbridge-in-district-11-meydan,Knightsbridge,LEOS Developments,District 11 Meydan,"Villas, Mansions",13000000,https://cdn.opr.ae/upload/photo/Knightsbridge%20by%20LEOS%20Developments.jpg,"25.129968, 55.349494",EN,N/A,https://cdn.opr.ae/upload/brochures/Knightsbridge_Phase%202_Brochure_EN.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q4 2027,N/A,"5BR, 6BR",https://opr.ae/ru/projects/villas-and-mansions-in-knightsbridge-in-district-11-meydan,https://opr.ae/ar/projects/villas-and-mansions-in-knightsbridge-in-district-11-meydan
N/A,https://opr.ae/projects/apartments-and-studios-in-onda-by-kasco-in-business-bay,ONDA,KASCO,Business Bay,"Studios, Apartments",1700000,https://cdn.opr.ae/upload/photo/ONDA.jpg,"25.178616, 55.274034",EN,N/A,https://cdn.opr.ae/upload/brochures/ONDA_Main%20Brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q3 2027,40/60 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/apartments-and-studios-in-onda-by-kasco-in-business-bay,https://opr.ae/ar/projects/apartments-and-studios-in-onda-by-kasco-in-business-bay
N/A,https://opr.ae/projects/apartments-and-duplexes-in-coraline-beach-residences-on-sobha-siniya-island,Coraline Beach Residences,Sobha,Sobha Siniya Island (Umm Al Quwain),"Apartments, Duplexes",N/A,https://cdn.opr.ae/upload/photo/CORALINE.jpg,"25.594939, 55.610215",EN,N/A,https://cdn.opr.ae/upload/brochures/CORALINE%20BROCHURE.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",N/A,N/A,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/apartments-and-duplexes-in-coraline-beach-residences-on-sobha-siniya-island,https://opr.ae/ar/projects/apartments-and-duplexes-in-coraline-beach-residences-on-sobha-siniya-island
N/A,https://opr.ae/projects/apartments-and-duplexes-in-aquamarine-beach-residences-on-sobha-siniya-island,Aquamarine Beach Residences,Sobha,Sobha Siniya Island (Umm Al Quwain),"Apartments, Duplexes",1180000,https://cdn.opr.ae/upload/photo/AQUAMARINE.jpg,"25.594939, 55.610215",EN,N/A,https://cdn.opr.ae/upload/brochures/aquamarine-brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q2 2028,60/40 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/apartments-and-duplexes-in-aquamarine-beach-residences-on-sobha-siniya-island,https://opr.ae/ar/projects/apartments-and-duplexes-in-aquamarine-beach-residences-on-sobha-siniya-island
N/A,https://opr.ae/projects/apartments-in-vitalia-residences-on-palm-jumeirah-dubai,Vitalia Residences,Pinnacle Developers,Palm Jumeirah,Apartments,7900000,https://cdn.opr.ae/upload/photo/Vitalia%20Residences%20by%20Pinnacle%20Developers.jpg,"25.140166, 55.141868",EN,N/A,https://cdn.opr.ae/upload/brochures/Brochure_Vitalia%20Palm%20Jumeirah%20Residences.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q4 2026,40/60 Payment Plan,"2BR, 3BR, 4BR",https://opr.ae/ru/projects/apartments-in-vitalia-residences-on-palm-jumeirah-dubai,https://opr.ae/ar/projects/apartments-in-vitalia-residences-on-palm-jumeirah-dubai
N/A,https://opr.ae/projects/apartments-duplexes-sky-villas-and-sky-palaces-in-rivage-on-al-reem-island,Rivage,Deyaar,Al Reem Island (Abu Dhabi Emirate),"Apartments, Duplexes, Sky villas, Sky palaces",1180000,https://cdn.opr.ae/upload/photo/Rivage%20by%20Deyaar.jpg,N/A,EN,N/A,https://cdn.opr.ae/upload/brochures/Rivage%20presentation.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q4 2027,50/50 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/apartments-duplexes-sky-villas-and-sky-palaces-in-rivage-on-al-reem-island,https://opr.ae/ar/projects/apartments-duplexes-sky-villas-and-sky-palaces-in-rivage-on-al-reem-island
N/A,https://opr.ae/projects/apartments-in-lacina-in-ghaf-woods-dubai,Lacina,Majid Al Futtaim,Dubailand,Apartments,1300000,https://cdn.opr.ae/upload/photo/Lacina.jpg,"25.076392, 55.316320",EN,N/A,https://cdn.opr.ae/upload/brochures/MAF%20Ghaf%20Woods%20-%20Lacina%20Fact%20Sheet.pdf,Coming Soon,N/A,N/A,N/A,N/A,Green Nature Living,Q4 2028,60/40 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/apartments-in-lacina-in-ghaf-woods-dubai,https://opr.ae/ar/projects/apartments-in-lacina-in-ghaf-woods-dubai
N/A,https://opr.ae/projects/apartments-and-townhouses-in-mamsha-gardens-in-saadiyat-cultural-district,Mamsha Gardens,Aldar,Saadiyat Island (Abu Dhabi Emirate),"Apartments, Townhouses",3100000,https://cdn.opr.ae/upload/photo/MAMSHA%20GARDENS.pdf.jpg,N/A,EN,N/A,https://cdn.opr.ae/upload/brochures/MAMSHA%20GARDENS_BROCHURES.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q2 2028,65/35 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/apartments-and-townhouses-in-mamsha-gardens-in-saadiyat-cultural-district,https://opr.ae/ar/projects/apartments-and-townhouses-in-mamsha-gardens-in-saadiyat-cultural-district
N/A,https://opr.ae/projects/waldorf-astoria-residences-ras-al-khaimah-al-hamra-village,Waldorf Astoria Residences,Al Hamra Group,Al Hamra Village (Ras Al Khaimah Emirate),"Apartments, Duplex Penthouses, Triplex",9000000,https://cdn.opr.ae/upload/photo/Waldorf%20Astoria%20Residences%20%E2%80%93%20Ras%20Al%20Khaimah.jpg,"25.685418, 55.773254",EN,N/A,https://cdn.opr.ae/upload/brochures/Waldorf%20Astoria%20Residences%20Project%20Presentation.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q4 2026,50/50 Payment Plan,"2BR, 3BR, 4BR, 5BR",https://opr.ae/ru/projects/waldorf-astoria-residences-ras-al-khaimah-al-hamra-village,https://opr.ae/ar/projects/waldorf-astoria-residences-ras-al-khaimah-al-hamra-village
N/A,https://opr.ae/projects/villas-sharjah-garden-city-al-belaida-sharjah,Sharjah Garden City,Shoumous Properties,Al Belaida (Sharjah Emirate),Villas,2500000,https://cdn.opr.ae/upload/photo/Sharjah%20Garden%20City.jpg,"25.197633, 55.636128",EN,N/A,https://cdn.opr.ae/upload/brochures/Sharjah%20Garden%20City%20Brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q4 2026,30/70 Payment Plan,"3BR, 4BR, 5BR",Error,https://opr.ae/ar/projects/villas-sharjah-garden-city-al-belaida-sharjah
N/A,https://opr.ae/projects/townhouses-villas-and-mansions-arim-hayyan-sharjah,Arim,Alef Group,Hayyan (Sharjah Emirate),"Villas, Townhouses",N/A,https://cdn.opr.ae/upload/photo/Arim%20by%20Alef%20Group.jpg,"25.281246, 55.577269",EN,N/A,https://cdn.opr.ae/upload/brochures/Arim-Brochure-Hayyan-by-Alef.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,N/A,N/A,"2BR, 3BR, 4BR, 5BR, 6BR, 7BR",https://opr.ae/ru/projects/townhouses-villas-and-mansions-arim-hayyan-sharjah,https://opr.ae/ar/projects/townhouses-villas-and-mansions-arim-hayyan-sharjah
N/A,https://opr.ae/projects/apartments-olfah-community-muweilah-sharjah,Olfah,Alef Group,Muweilah (Sharjah Emirate),Apartments,669000,https://cdn.opr.ae/upload/photo/Olfah%20by%20Alef%20Group.jpg,"25.282697, 55.456114",EN,N/A,https://cdn.opr.ae/upload/brochures/Olfah-brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q1 2029,60/40 Payment Plan,"1BR, 3BR",https://opr.ae/ru/projects/apartments-olfah-community-muweilah-sharjah,https://opr.ae/ar/projects/apartments-olfah-community-muweilah-sharjah
N/A,https://opr.ae/projects/villas-althuraya-island-ajmal-makan-city-sharjah,AlThuraya Island,Ajmal Makan,Ajmal Makan City (Sharjah Emirate),Villas,3900000,https://cdn.opr.ae/upload/photo/AlThuraya%20Island%20by%20Ajmal%20Makan.jpg,"25.500595, 55.532785",EN,N/A,https://cdn.opr.ae/upload/brochures/AlThuraya%20Island%20by%20Ajmal%20Makan%20Brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q4 2027,40/60 Payment Plan,"5BR, 6BR, 8BR",https://opr.ae/ru/projects/villas-althuraya-island-ajmal-makan-city-sharjah,https://opr.ae/ar/projects/villas-althuraya-island-ajmal-makan-city-sharjah
N/A,https://opr.ae/projects/apartments-beach-walk-grand-dubai-islands-dubai,Beach Walk Grand,Imtiaz,Dubai Islands,Apartments,2100000,https://cdn.opr.ae/upload/photo/Beach%20Walk%20Grand.jpg,"25.301532, 55.301746",EN,N/A,N/A,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,N/A,N/A,"1BR, 2BR",https://opr.ae/ru/projects/apartments-beach-walk-grand-dubai-islands-dubai,https://opr.ae/ar/projects/apartments-beach-walk-grand-dubai-islands-dubai
N/A,https://opr.ae/projects/rove-home-dubai-marina-irth-group-dubai-marina,Rove Home Dubai Marina,IRTH,Dubai Marina,"Studios, Apartments, Sky lofts",1350000,https://cdn.opr.ae/upload/photo/Rove%20Home%20Dubai%20Marina.jpg,"25.074617, 55.139411",EN,N/A,https://cdn.opr.ae/upload/brochures/ROVE%20HOME%20DUBAI%20MARINA%20BROCHURE.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q4 2027,50/50 Payment Plan,"Studios,1BR, 2BR",https://opr.ae/ru/projects/studios-and-apartments-branded-complex-dubai-marina-dubai,https://opr.ae/ar/projects/studios-and-apartments-branded-complex-dubai-marina-dubai
N/A,https://opr.ae/projects/apartments-and-duplexes-berkshire-park-complex-town-square-dubai-dubai,BERKSHIRE Park,NSHAMA,Town Square Dubai,"Apartments, Duplexes",925000,https://cdn.opr.ae/upload/photo/Berkshire.jpg,"25.009036, 55.289095",EN,N/A,https://cdn.opr.ae/upload/brochures/Berkshire-Park-Brochur.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,N/A,50/50 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/apartments-and-duplexes-berkshire-park-complex-town-square-dubai-dubai,https://opr.ae/ar/projects/apartments-and-duplexes-berkshire-park-complex-town-square-dubai-dubai
N/A,https://opr.ae/projects/studios-and-apartments-samana-barari-lagoons-complex-majan-dubai,SAMANA Barari Lagoons,SAMANA Developers,Majan,"Studios, Apartments, Duplexes",769000,https://cdn.opr.ae/upload/photo/SAMANA-BARARI-LAGOONS.jpg,"25.095762, 55.320530",EN,N/A,https://cdn.opr.ae/upload/brochures/SAMANA-BARARI-LAGOONS-BROCHURE.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,N/A,N/A,"Studios,1BR, 2BR, 3BR",https://opr.ae/ru/projects/studios-and-apartments-samana-barari-lagoons-complex-majan-dubai,https://opr.ae/ar/projects/studios-and-apartments-samana-barari-lagoons-complex-majan-dubai
N/A,https://opr.ae/projects/townhouses-greenville-community-emaar-south-dubai,Greenville,Emaar,Emaar South,Townhouses,3200000,https://cdn.opr.ae/upload/photo/GREENVILLE.jpg,"24.855345, 55.106395",EN,N/A,https://cdn.opr.ae/upload/brochures/GREENVILLE-BROCHURE.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q1 2029,80/20 Payment Plan,"3BR, 4BR",https://opr.ae/ru/projects/townhouses-greenville-community-emaar-south-dubai,https://opr.ae/ar/projects/townhouses-greenville-community-emaar-south-dubai
N/A,https://opr.ae/projects/apartments-villa-and-penthouse-highgrove-complex-mbr-city-dubai,The Highgrove,Ellington Properties,MBR City,"Apartments, Villa, Penthouses",N/A,https://cdn.opr.ae/upload/photo/The%20Highgrove.jpg,"25.191437, 55.323517",EN,N/A,https://cdn.opr.ae/upload/brochures/The%20Highgrove%20-%20Slim%20Brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Beachfront Living, Waterfront Living",Q4 2027,70/30 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/apartments-villa-and-penthouse-highgrove-complex-mbr-city-dubai,https://opr.ae/ar/projects/apartments-villa-and-penthouse-highgrove-complex-mbr-city-dubai
N/A,https://opr.ae/projects/studios-and-apartments-one-central-rak-central-ras-al-khaimah,One Central,Pantheon,RAK Central (Ras Al Khaimah Emirate),"Studios, Apartments",1150000,https://cdn.opr.ae/upload/photo/One%20Central%20by%20Pantheon.jpg,"25.690213, 55.795303",EN,N/A,https://cdn.opr.ae/upload/brochures/One%20Central%20by%20Pantheon.pdf,Coming Soon,N/A,N/A,N/A,N/A,Waterfront Living,Q4 2027,80/20 Payment Plan,"Studios,1BR, 2BR",https://opr.ae/ru/projects/studios-and-apartments-one-central-rak-central-ras-al-khaimah,https://opr.ae/ar/projects/studios-and-apartments-one-central-rak-central-ras-al-khaimah
N/A,https://opr.ae/projects/studios-and-apartments-binghatti-skyrise-business-bay-dubai,Binghatti Skyrise,Binghatti,Business Bay,"Studios, Apartments",1650000,https://cdn.opr.ae/upload/photo/Skyrise.jpg,"25.190216, 55.272019",EN,N/A,N/A,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q4 2026,70/30 Payment Plan,"Studios,1BR, 2BR, 3BR",https://opr.ae/ru/projects/studios-and-apartments-binghatti-skyrise-business-bay-dubai,https://opr.ae/ar/projects/studios-and-apartments-binghatti-skyrise-business-bay-dubai
N/A,https://opr.ae/projects/townhouses-maysan-community-al-reem-island-abu-dhabi,Maysan,Modon,Al Reem Island (Abu Dhabi Emirate),Townhouses,3300000,https://cdn.opr.ae/upload/photo/MAYSAN.jpg,N/A,EN,N/A,https://cdn.opr.ae/upload/brochures/Maysan_Brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,Waterfront Living,Q4 2027,N/A,"3BR, 4BR",https://opr.ae/ru/projects/townhouses-maysan-community-al-reem-island-abu-dhabi,https://opr.ae/ar/projects/townhouses-maysan-community-al-reem-island-abu-dhabi
N/A,https://opr.ae/projects/studios-and-apartments-pelagos-dubai-marina-dubai,Pelagos,IGO,Dubai Marina,"Studios, Apartments",1900000,https://cdn.opr.ae/upload/photo/PELAGOS.jpg,"25.086822, 55.144340",EN,N/A,https://cdn.opr.ae/upload/brochures/Pelagos-Presentation.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Beachfront Living, Waterfront Living",Q1 2026,50/50 Payment Plan,"Studios,1BR, 2BR",https://opr.ae/ru/projects/studios-and-apartments-pelagos-dubai-marina-dubai,https://opr.ae/ar/projects/studios-and-apartments-pelagos-dubai-marina-dubai
N/A,https://opr.ae/projects/studios-and-apartments-hillviews-dubai-science-park-dubai,Hillviews,Binghatti,Dubai Science Park,"Studios, Apartments",1200000,https://cdn.opr.ae/upload/photo/Hillviews.jpg,"25.084010, 55.247495",EN,N/A,https://cdn.opr.ae/upload/brochures/Hillviews-Digital-Brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q1 2026,N/A,"Studios,1BR, 2BR",https://opr.ae/ru/projects/studios-and-apartments-hillviews-dubai-science-park-dubai,https://opr.ae/ar/projects/studios-and-apartments-hillviews-dubai-science-park-dubai
N/A,https://opr.ae/projects/apartments-duplexes-and-penthouse-muraba-veil-al-wasl-jumeirah-dubai,Muraba Veil,Muraba,Dubai Water Canal,"Apartments, Duplexes, Penthouses",18000000,https://cdn.opr.ae/upload/photo/Muraba%20Veil.jpg,"25.192257, 55.254481",EN,N/A,N/A,70/30 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Beachfront Living, Waterfront Living",Q4 2028,75/25 Payment Plan,"2BR, 3BR, 4BR",https://opr.ae/ru/projects/apartments-duplexes-and-penthouse-muraba-veil-al-wasl-jumeirah-dubai,https://opr.ae/ar/projects/apartments-duplexes-and-penthouse-muraba-veil-al-wasl-jumeirah-dubai
N/A,https://opr.ae/projects/apartments-sidr-residences-expo-city-dubai-dubai,Sidr Residences,Expo Dubai Group,Expo City Dubai,Apartments,1880000,https://cdn.opr.ae/upload/photo/Sidr%20Residences.jpg,"24.957584, 55.149909",EN,N/A,N/A,Coming Soon,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Beachfront Living, Waterfront Living",2027,70/30 Payment Plan,"1BR, 2BR, 3BR, 4BR",https://opr.ae/ru/projects/apartments-sidr-residences-expo-city-dubai-dubai,https://opr.ae/ar/projects/apartments-sidr-residences-expo-city-dubai-dubai
N/A,https://opr.ae/projects/apartments-and-penthouses-eden-house-park-community-jumeirah-dubai,Eden House The Park,H&H Development,Jumeirah,"Apartments, Penthouses",3240000,https://cdn.opr.ae/upload/photo/EDEN%20HOUSE%20THE%20PARK.jpg,"25.187766, 55.249761",EN,N/A,https://cdn.opr.ae/upload/brochures/EDEN%20HOUSE%20THE%20PARK%20Brochure%20.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Beachfront Living, Waterfront Living",Q1 2027,40/60 Payment Plan,"1BR, 2BR, 3BR, 4BR, 5BR",https://opr.ae/ru/projects/apartments-and-penthouses-eden-house-park-community-jumeirah-dubai,https://opr.ae/ar/projects/apartments-and-penthouses-eden-house-park-community-jumeirah-dubai
N/A,https://opr.ae/projects/luxurious-villas-eden-house-dubai-hills-community-located-dubai-hills-estate-dubai,Eden House Dubai Hills,H&H Development,Dubai Hills Estate,Villas,N/A,https://cdn.opr.ae/upload/photo/Eden%20House%20VILLAS.jpg,N/A,EN,N/A,https://cdn.opr.ae/upload/brochures/Eden%20House%20Dubai%20Hills%20Digital%20Brochure.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",N/A,N/A,5BR,https://opr.ae/ru/projects/luxurious-villas-eden-house-dubai-hills-community-located-dubai-hills-estate-dubai,https://opr.ae/ar/projects/luxurious-villas-eden-house-dubai-hills-community-located-dubai-hills-estate-dubai
N/A,https://opr.ae/projects/la-mer-by-elie-saab-by-arte-developments-on-al-marjan-island,La Mer by Elie Saab,ARTE Developments,Al Marjan Island (Ras Al Khaimah Emirate),"Apartments, Penthouses, Villas, Chalets",N/A,https://cdn.opr.ae/upload/photo/LA-MER-ELIE-SAAB.jpg,"25.680430, 55.750019",EN,N/A,https://cdn.opr.ae/upload/brochures/LA-MER-ELIE-SAAB-RAK-BROCHURE.pdf,Coming Soon,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q1 2028,50/50 Payment Plan,"1BR, 2BR, 3BR, 4BR",https://opr.ae/ru/projects/la-mer-by-elie-saab-by-arte-developments-on-al-marjan-island,https://opr.ae/ar/projects/la-mer-by-elie-saab-by-arte-developments-on-al-marjan-island
N/A,https://opr.ae/projects/the-beach-vista-by-range-developments-on-al-marjan-island,The Beach Vista,Range Properties,Al Marjan Island (Ras Al Khaimah Emirate),"Studios, Apartments",1140000,https://cdn.opr.ae/upload/photo/The%20Beach%20Vista%20by%20Range.jpg,N/A,EN,N/A,https://cdn.opr.ae/upload/brochures/The%20Beach%20Vista%20by%20Range%20Developments%20Brochure.pdf,70/30 Payment Plan,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q4 2027,70/30 Payment Plan,"Studios,1BR, 2BR",https://opr.ae/ru/projects/the-beach-vista-by-range-developments-on-al-marjan-island,https://opr.ae/ar/projects/the-beach-vista-by-range-developments-on-al-marjan-island
N/A,https://opr.ae/projects/marina-cove-by-emaar-properties-in-dubai-marina,Marina Cove,Emaar,Dubai Marina,Apartments,N/A,https://cdn.opr.ae/upload/photo/Marina-Cove-opr.jpg,"25.077905, 55.142322",EN,N/A,N/A,Something special is coming soon,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",N/A,N/A,N/A,https://opr.ae/ru/projects/marina-cove-by-emaar-properties-in-dubai-marina,https://opr.ae/ar/projects/marina-cove-by-emaar-properties-in-dubai-marina
N/A,https://opr.ae/projects/sunshine-bay-by-source-of-fate-properties-on-al-marjan-island,Sunshine Bay,Fate Properties,Al Marjan Island (Ras Al Khaimah Emirate),Apartments,N/A,https://cdn.opr.ae/upload/photo/Sunshine%20Bay%20RAK.jpg,"25.682913, 55.745583",EN,N/A,N/A,40/60 Payment Plan,N/A,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",N/A,40/60 Payment Plan,N/A,https://opr.ae/ru/projects/sunshine-bay-by-source-of-fate-properties-on-al-marjan-island,https://opr.ae/ar/projects/sunshine-bay-by-source-of-fate-properties-on-al-marjan-island
N/A,https://opr.ae/projects/apartments-alba-palm-jumeirah-dubai,The Alba,OMNIYAT,Palm Jumeirah,Apartments,20000000,https://cdn.opr.ae/upload/photo/The%20Alba%20by%20OMNIYAT.jpg,N/A,EN,N/A,N/A,50/50 Payment Plan,Coming Soon,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",N/A,50/50 Payment Plan,"2BR, 3BR",https://opr.ae/ru/projects/apartments-alba-palm-jumeirah-dubai,https://opr.ae/ar/projects/apartments-alba-palm-jumeirah-dubai
N/A,https://opr.ae/projects/the-coral-collection-by-nakheel-properties-on-palm-jebel-ali,The Coral Collection on Palm Jebel Ali,Nakheel,Palm Jebel Ali,Villas,29000000,https://cdn.opr.ae/photo/CORAL%20COLLECTION.jpg,"24.994638,54.981251",EN,N/A,https://cdn.opr.ae/brochures/Coral%20Villas%20Brochure.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",2027,80/20 Payment Plan,7BR,https://opr.ae/ru/projects/the-coral-collection-by-nakheel-properties-on-palm-jebel-ali,https://opr.ae/ar/projects/the-coral-collection-by-nakheel-properties-on-palm-jebel-ali
